key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
87,10096,"Smithing","RecipeLevelTable#26","Steel Ingot",1,"Bomb Ash",1,"Iron Ore",2,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",2,,0,"Aspect: None",0,False,50,100,58,0,0,0,0,0,"",True,True,True,"","",False,False,0
88,10101,"Smithing","RecipeLevelTable#26","Iron Ornamental Hammer",1,"Initiate's Chaser Hammer",1,"Iron Rivets",1,"Brass Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
89,10100,"Smithing","RecipeLevelTable#26","Iron Raising Hammer",1,"Iron Ingot",1,"Iron Plate",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
90,10099,"Smithing","RecipeLevelTable#26","Crowsbeak Hammer",1,"Iron Ingot",1,"Undyed Cotton Cloth",1,"Walnut Lumber",1,"Clove Oil",1,"",0,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
91,10097,"Smithing","RecipeLevelTable#26","Thunderstorm Axe",1,"Inferno Axe",1,"Iron Ingot",1,"Silver Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
92,10103,"Smithing","RecipeLevelTable#27","Initiate's File",1,"Iron Ingot",2,"Toad Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
93,10104,"Smithing","RecipeLevelTable#27","Initiate's Pliers",1,"Iron Ingot",1,"Iron Rivets",1,"Crab Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
94,10105,"Smithing","RecipeLevelTable#27","Iron Dolabra",1,"Iron Ingot",1,"Iron Plate",1,"Walnut Lumber",1,"Aldgoat Leather",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
95,10106,"Smithing","RecipeLevelTable#28","Steel Broadsword",1,"Steel Ingot",1,"Walnut Lumber",1,"Wolf Fang",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
96,10108,"Smithing","RecipeLevelTable#28","Iron Chocobotail Saw",1,"Iron Ingot",1,"Iron Rivets",1,"Walnut Lumber",1,"Brass Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
97,10107,"Smithing","RecipeLevelTable#28","Spiked Steel Labrys",1,"Steel Ingot",3,"Walnut Lumber",1,"Toad Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
98,10109,"Smithing","RecipeLevelTable#29","Steel Rivets",1,"Steel Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,,0,"Aspect: None",0,False,50,100,58,0,0,0,0,0,"",True,True,True,"","",False,False,0
99,10113,"Smithing","RecipeLevelTable#29","Iron Head Knife",1,"Iron Ingot",1,"Walnut Lumber",1,"Mudstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
100,10114,"Smithing","RecipeLevelTable#29","Plumed Iron Hatchet",1,"Iron Ingot",1,"Walnut Lumber",1,"Chocobo Feather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
101,10111,"Smithing","RecipeLevelTable#29","Heavy Crowsbeak Hammer",1,"Crowsbeak Hammer",1,"Iron Ingot",1,"Clove Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
102,10110,"Smithing","RecipeLevelTable#29","Steel Claws",1,"Steel Plate",1,"Steel Ingot",1,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
103,10112,"Smithing","RecipeLevelTable#29","Wrapped Iron Raising Hammer",1,"Iron Raising Hammer",1,"Walnut Lumber",1,"Toad Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
104,10117,"Smithing","RecipeLevelTable#30","Steel Chaser Hammer",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
105,10119,"Smithing","RecipeLevelTable#30","Steel Pickaxe",1,"Steel Ingot",1,"Undyed Velveteen",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
106,10120,"Smithing","RecipeLevelTable#30","Steel Sledgehammer",1,"Steel Ingot",1,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
107,10118,"Smithing","RecipeLevelTable#30","Silver Head Knife",1,"Iron Head Knife",1,"Mudstone Whetstone",1,"Silver Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
108,10116,"Smithing","RecipeLevelTable#30","Bas-relief Steel Saw",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
109,10123,"Smithing","RecipeLevelTable#31","Steel Awl",1,"Steel Ingot",1,"Walnut Lumber",1,"Crab Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
110,10122,"Smithing","RecipeLevelTable#31","Steel Claw Hammer",1,"Steel Ingot",1,"Walnut Lumber",1,"Crab Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
111,10121,"Smithing","RecipeLevelTable#31","Steel Falchion",1,"Steel Ingot",2,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
112,10128,"Smithing","RecipeLevelTable#32","Steel Culinary Knife",1,"Steel Ingot",1,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
113,10124,"Smithing","RecipeLevelTable#32","Steel Bardiche",1,"Steel Ingot",2,"Yew Branch",1,"Wolf Fang",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
114,10127,"Smithing","RecipeLevelTable#32","Steel Mortar",1,"Steel Ingot",2,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
115,10125,"Smithing","RecipeLevelTable#32","Steel Cross-pein Hammer",1,"Steel Ingot",1,"Undyed Velveteen",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
116,10126,"Smithing","RecipeLevelTable#32","Steel Ornamental Hammer",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
117,10132,"Smithing","RecipeLevelTable#33","Steel Scythe",1,"Steel Ingot",1,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
118,10130,"Smithing","RecipeLevelTable#33","Wrapped Steel Sledgehammer",1,"Steel Sledgehammer",1,"Fish Glue",1,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
119,10144,"Smithing","RecipeLevelTable#35","Plumed Steel Hatchet",1,"Steel Ingot",1,"Yew Lumber",1,"Chocobo Feather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
120,10129,"Smithing","RecipeLevelTable#33","Steel Dolabra",1,"Steel Ingot",1,"Steel Plate",1,"Oak Lumber",1,"Undyed Velveteen",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
121,10137,"Smithing","RecipeLevelTable#34","Steel File",1,"Steel Ingot",2,"Toad Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
122,10138,"Smithing","RecipeLevelTable#34","Steel Doming Hammer",1,"Steel Ingot",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
123,10136,"Smithing","RecipeLevelTable#34","Steel Crowsbeak Hammer",1,"Steel Ingot",1,"Undyed Velveteen",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
124,10131,"Smithing","RecipeLevelTable#33","Steel Hatchet",1,"Steel Ingot",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
125,10141,"Smithing","RecipeLevelTable#35","Steel Pliers",1,"Steel Ingot",1,"Steel Rivets",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
126,10140,"Smithing","RecipeLevelTable#35","Crosscut Saw",1,"Steel Ingot",1,"Steel Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
127,10139,"Smithing","RecipeLevelTable#35","Steel Bhuj",1,"Steel Ingot",2,"Oak Lumber",1,"Iron Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
128,10143,"Smithing","RecipeLevelTable#35","Wrapped Steel Culinary Knife",1,"Steel Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
129,10142,"Smithing","RecipeLevelTable#35","Heavy Steel Mortar",1,"Steel Mortar",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
130,10145,"Smithing","RecipeLevelTable#35","Wrapped Steel Scythe",1,"Steel Scythe",1,"Siltstone Whetstone",1,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
131,10148,"Smithing","RecipeLevelTable#36","Steel Round Knife",1,"Steel Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
132,10147,"Smithing","RecipeLevelTable#36","Wrapped Steel Claw Hammer",1,"Steel Claw Hammer",1,"Boar Leather",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
133,10149,"Smithing","RecipeLevelTable#36","Wrapped Steel Awl",1,"Steel Awl",1,"Toad Leather",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
134,10150,"Smithing","RecipeLevelTable#37","Steel Longsword",1,"Steel Ingot",2,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
135,10151,"Smithing","RecipeLevelTable#38","Mythril Ingot",1,"Mythril Ore",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
136,10158,"Smithing","RecipeLevelTable#38","Plumed Mythril Pickaxe",1,"Mythril Ingot",1,"Undyed Linen",1,"Oak Lumber",1,"Wildfowl Feather",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
137,10152,"Smithing","RecipeLevelTable#38","Mythril Broadsword",1,"Mythril Ingot",1,"Oak Lumber",1,"Wolf Fang",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
138,10159,"Smithing","RecipeLevelTable#38","Mythril Hatchet",1,"Mythril Ingot",1,"Oak Lumber",1,"Brass Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
139,10161,"Smithing","RecipeLevelTable#39","Mythril Rivets",1,"Mythril Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
140,10162,"Smithing","RecipeLevelTable#39","Spiked Mythril Labrys",1,"Steel Ingot",3,"Oak Lumber",1,"Boar Leather",1,"Mythril Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
141,10163,"Smithing","RecipeLevelTable#39","Mythril Claws",1,"Mythril Plate",1,"Mythril Ingot",1,"Oak Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
142,10165,"Smithing","RecipeLevelTable#39","Mythril Head Knife",1,"Mythril Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
143,10164,"Smithing","RecipeLevelTable#39","Mythril Saw",1,"Mythril Ingot",1,"Mythril Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
144,10169,"Smithing","RecipeLevelTable#40","Mythril Ornamental Hammer",1,"Mythril Ingot",1,"Mythril Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
145,10166,"Smithing","RecipeLevelTable#40","Mythril Bhuj",1,"Mythril Ingot",2,"Walnut Lumber",1,"Electrum Ingot",1,"Steel Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
146,10170,"Smithing","RecipeLevelTable#40","Mythril Awl",1,"Mythril Ingot",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
147,10167,"Smithing","RecipeLevelTable#40","Mythril Claw Hammer",1,"Mythril Ingot",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
148,10168,"Smithing","RecipeLevelTable#40","Mythril File",1,"Mythril Ingot",2,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
149,10175,"Smithing","RecipeLevelTable#41","Mythril Culinary Knife",1,"Mythril Ingot",1,"Mahogany Lumber",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
150,10177,"Smithing","RecipeLevelTable#41","Mythril Scythe",1,"Mythril Ingot",1,"Mahogany Lumber",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
151,10174,"Smithing","RecipeLevelTable#41","Mythril Mortar",1,"Mythril Ingot",2,"Mahogany Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
152,10176,"Smithing","RecipeLevelTable#41","Mythril Sledgehammer",1,"Mythril Ingot",1,"Oak Lumber",1,"Horn Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
153,10178,"Smithing","RecipeLevelTable#42","Cobalt Ingot",1,"Cobalt Ore",2,"Iron Ore",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
154,10183,"Smithing","RecipeLevelTable#42","Mythril Pliers",1,"Mythril Ingot",1,"Mythril Rivets",1,"Linseed Oil",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
155,10187,"Smithing","RecipeLevelTable#43","Cobalt Rivets",1,"Cobalt Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
156,10179,"Smithing","RecipeLevelTable#42","Cobalt Katzbalger",1,"Cobalt Ingot",2,"Oak Lumber",1,"Boar Leather",1,"Electrum Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
157,10180,"Smithing","RecipeLevelTable#42","Cobalt Knuckles",1,"Cobalt Ingot",2,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
158,10188,"Smithing","RecipeLevelTable#43","Cobalt Shamshir",1,"Cobalt Ingot",2,"Aldgoat Horn",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
159,10189,"Smithing","RecipeLevelTable#43","Buccaneer's Bardiche",1,"Cobalt Ingot",2,"Rosewood Branch",1,"Horn Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
160,10199,"Smithing","RecipeLevelTable#45","Demilune Bhuj",1,"Cobalt Ingot",2,"Mahogany Lumber",1,"Jadeite",1,"Steel Ingot",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
161,10203,"Smithing","RecipeLevelTable#45","Wrapped Hawksbeak Hammer",1,"Cobalt Cross-pein Hammer",1,"Rosewood Lumber",1,"Boar Leather",1,"Shark Oil",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
162,10208,"Smithing","RecipeLevelTable#46","Bas-relief Cobalt Saw",1,"Cobalt Ingot",1,"Cobalt Rivets",1,"Rosewood Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
163,10209,"Smithing","RecipeLevelTable#46","Electrum Head Knife",1,"Cobalt Ingot",1,"Electrum Ingot",1,"Rosewood Lumber",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
164,10211,"Smithing","RecipeLevelTable#47","Electrum Lapidary Hammer",1,"Cobalt Ingot",1,"Cobalt Rivets",1,"Rosewood Lumber",1,"Tourmaline",1,"Electrum Ingot",1,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
165,10210,"Smithing","RecipeLevelTable#47","Cobalt Raising Hammer",1,"Cobalt Ingot",1,"Cobalt Plate",1,"Rosewood Lumber",1,"Cobalt Rivets",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
166,10215,"Smithing","RecipeLevelTable#48","Egret Dolabra",1,"Cobalt Ingot",1,"Cobalt Plate",1,"Rosewood Lumber",1,"Boar Leather",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
167,10220,"Smithing","RecipeLevelTable#49","Horned Hatchet",1,"Cobalt Ingot",1,"Rosewood Lumber",1,"Boar Leather",1,"Aldgoat Horn",1,"Raptor Sinew",1,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
168,10216,"Smithing","RecipeLevelTable#49","Cobalt Winglet",1,"Cobalt Ingot",2,"Mahogany Lumber",1,"Horn Glue",1,"Sunrise Tellin",1,"",0,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
169,10218,"Smithing","RecipeLevelTable#49","Cobalt Claws",1,"Cobalt Plate",1,"Cobalt Ingot",1,"Mahogany Lumber",1,"Horn Glue",1,"Brass Ingot",1,"",0,"",0,"",0,"Fire Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
170,10875,"Armorcraft","RecipeLevelTable#1","Bronze Ingot",1,"Copper Ore",2,"Tin Ore",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
171,10877,"Armorcraft","RecipeLevelTable#2","Bronze Rivets",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
172,10876,"Armorcraft","RecipeLevelTable#2","Bronze Rings",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
173,10878,"Armorcraft","RecipeLevelTable#3","Bronze Plate",1,"Bronze Ingot",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
174,10879,"Armorcraft","RecipeLevelTable#3","Bronze Alembic",1,"Bronze Plate",1,"Bronze Rivets",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
175,10880,"Armorcraft","RecipeLevelTable#4","Bronze Skillet",1,"Bronze Plate",1,"Maple Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
176,10881,"Armorcraft","RecipeLevelTable#5","Bronze Hoplon",1,"Bronze Plate",2,"Maple Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",1,"Earth Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
